pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""---""";"=""---""";"=""HUGHES Davina Jodie""";"=""06.08.1989""";"=""AUS""";"=""53""";"=""52.80""";"=""0.0""";"=""0.0""";"=""0.0""";"=""66""";"=""0.0""";"=""0.0""";"=""0.0""";"=""86""";"=""152""";"=""OCEANIA & SOUTH PACIFIC JUNIOR CHAMPIONSHIPS AND ARAFURA GAMES""";"=""05.2009""";
"=""1""";"=""w""";"=""2""";"=""---""";"=""---""";"=""WU Kirsten""";"=""08.04.1993""";"=""AUS""";"=""53""";"=""51.10""";"=""0.0""";"=""0.0""";"=""0.0""";"=""52""";"=""0.0""";"=""0.0""";"=""0.0""";"=""70""";"=""122""";"=""OCEANIA & SOUTH PACIFIC JUNIOR CHAMPIONSHIPS AND ARAFURA GAMES""";"=""05.2009""";
"=""2""";"=""m""";"=""1""";"=""---""";"=""---""";"=""TULO Manueli""";"=""25.03.1990""";"=""FIJ""";"=""56""";"=""55.70""";"=""0.0""";"=""0.0""";"=""0.0""";"=""93""";"=""0.0""";"=""0.0""";"=""0.0""";"=""126""";"=""219""";"=""OCEANIA & SOUTH PACIFIC JUNIOR CHAMPIONSHIPS AND ARAFURA GAMES""";"=""05.2009""";
"=""3""";"=""m""";"=""2""";"=""---""";"=""---""";"=""GUINARES Lou""";"=""18.03.1990""";"=""NZL""";"=""56""";"=""55.00""";"=""0.0""";"=""0.0""";"=""0.0""";"=""80""";"=""0.0""";"=""0.0""";"=""0.0""";"=""100""";"=""180""";"=""OCEANIA & SOUTH PACIFIC JUNIOR CHAMPIONSHIPS AND ARAFURA GAMES""";"=""05.2009""";
"=""4""";"=""m""";"=""3""";"=""---""";"=""---""";"=""FALEVALU Kevin Valleliano""";"=""01.01.1999""";"=""NCL""";"=""56""";"=""54.60""";"=""0.0""";"=""0.0""";"=""0.0""";"=""39""";"=""0.0""";"=""0.0""";"=""0.0""";"=""50""";"=""89""";"=""OCEANIA & SOUTH PACIFIC JUNIOR CHAMPIONSHIPS AND ARAFURA GAMES""";"=""05.2009""";
"=""5""";"=""w""";"=""1""";"=""---""";"=""---""";"=""SHEPPARD Bianca""";"=""22.10.1992""";"=""AUS""";"=""58""";"=""57.10""";"=""0.0""";"=""0.0""";"=""0.0""";"=""64""";"=""0.0""";"=""0.0""";"=""0.0""";"=""78""";"=""142""";"=""OCEANIA & SOUTH PACIFIC JUNIOR CHAMPIONSHIPS AND ARAFURA GAMES""";"=""05.2009""";
"=""6""";"=""w""";"=""2""";"=""---""";"=""---""";"=""MULLINS Andrea""";"=""10.04.1994""";"=""AUS""";"=""58""";"=""53.10""";"=""0.0""";"=""0.0""";"=""0.0""";"=""43""";"=""0.0""";"=""0.0""";"=""0.0""";"=""61""";"=""104""";"=""OCEANIA & SOUTH PACIFIC JUNIOR CHAMPIONSHIPS AND ARAFURA GAMES""";"=""05.2009""";
"=""7""";"=""m""";"=""1""";"=""---""";"=""---""";"=""MADSEN Mathew Fraser""";"=""16.12.1991""";"=""NZL""";"=""62""";"=""60.70""";"=""0.0""";"=""0.0""";"=""0.0""";"=""86""";"=""0.0""";"=""0.0""";"=""0.0""";"=""114""";"=""200""";"=""OCEANIA & SOUTH PACIFIC JUNIOR CHAMPIONSHIPS AND ARAFURA GAMES""";"=""05.2009""";
"=""8""";"=""m""";"=""2""";"=""---""";"=""---""";"=""JACK Rau""";"=""01.01.1993""";"=""NT""";"=""62""";"=""57.50""";"=""0.0""";"=""0.0""";"=""0.0""";"=""70""";"=""0.0""";"=""0.0""";"=""0.0""";"=""83""";"=""153""";"=""OCEANIA & SOUTH PACIFIC JUNIOR CHAMPIONSHIPS AND ARAFURA GAMES""";"=""05.2009""";
"=""9""";"=""m""";"=""3""";"=""---""";"=""---""";"=""PETELO Matulo""";"=""01.01.1998""";"=""NCL""";"=""62""";"=""59.40""";"=""0.0""";"=""0.0""";"=""0.0""";"=""44""";"=""0.0""";"=""0.0""";"=""0.0""";"=""50""";"=""94""";"=""OCEANIA & SOUTH PACIFIC JUNIOR CHAMPIONSHIPS AND ARAFURA GAMES""";"=""05.2009""";
